X(nmi),Y(nmi),MCI_2010 POP,MCI_2010 HU
-8.08,-6.96,1,1
-8,-6.96,1,1
-7.92,-6.96,1,1
-7.84,-6.96,1,1
-7.76,-6.96,1,1
-7.68,-6.96,1,1
-7.6,-6.96,1,1
-7.52,-6.96,1,1
-7.44,-6.96,1,1
-7.36,-6.96,1,1
-7.28,-6.96,1,1
-7.2,-6.96,1,1
-7.12,-6.96,1,1
-7.04,-6.96,1,1
-6.96,-6.96,1,1
-6.88,-6.96,1,1
-6.8,-6.96,1,1
-6.72,-6.96,1,1
-6.64,-6.96,1,1
-6.56,-6.96,1,1
-6.48,-6.96,1,1
-6.4,-6.96,1,1
-6.32,-6.96,1,1
-6.24,-6.96,1,1
-6.16,-6.96,1,1
-6.08,-6.96,1,1
-6,-6.96,1,1
-5.92,-6.96,1,1
-5.84,-6.96,1,1
-5.76,-6.96,1,1
-5.68,-6.96,1,1
-5.6,-6.96,1,1
-5.52,-6.96,1,1
-5.44,-6.96,1,1
-5.36,-6.96,1,1
-5.28,-6.96,1,1
-5.2,-6.96,1,1
-5.12,-6.96,1,1
-5.04,-6.96,1,1
-4.96,-6.96,1,1
-4.88,-6.96,1,1
-4.8,-6.96,1,1
-4.72,-6.96,1,1
-4.64,-6.96,1,1
-4.56,-6.96,1,1
-4.48,-6.96,1,1
-4.4,-6.96,1,1
-4.32,-6.96,1,1
-4.24,-6.96,1,1
-4.16,-6.96,1,1
-4.08,-6.96,1,1
-4,-6.96,1,1
-3.92,-6.96,1,1
-3.84,-6.96,1,1
-3.76,-6.96,1,1
-3.68,-6.96,1,1
-3.6,-6.96,1,1
-3.52,-6.96,1,1
-3.44,-6.96,1,1
-3.36,-6.96,1,1
-3.28,-6.96,1,1
-3.2,-6.96,1,1
-3.12,-6.96,1,1
-3.04,-6.96,1,1
-2.96,-6.96,1,1
-2.88,-6.96,1,1
-2.8,-6.96,1,1
-2.72,-6.96,1,1
-2.64,-6.96,1,1
-2.56,-6.96,1,1
-2.48,-6.96,1,1
-2.4,-6.96,1,1
-2.32,-6.96,1,1
-2.24,-6.96,1,1
-2.16,-6.96,1,1
-2.08,-6.96,1,1
-2,-6.96,1,1
-1.92,-6.96,1,1
-1.84,-6.96,1,1
-1.76,-6.96,1,1
-1.68,-6.96,1,1
-1.6,-6.96,1,1
-1.52,-6.96,1,1
-1.44,-6.96,1,1
-1.36,-6.96,1,1
-1.28,-6.96,1,1
-1.2,-6.96,1,1
-1.12,-6.96,1,1
-1.04,-6.96,1,1
-0.96,-6.96,1,1
-0.88,-6.96,1,1
-0.8,-6.96,1,1
-0.72,-6.96,1,1
-0.64,-6.96,1,1
-0.56,-6.96,1,1
-0.48,-6.96,1,1
-0.4,-6.96,1,1
-0.32,-6.96,1,1
-0.24,-6.96,1,1
-0.16,-6.96,1,1
-0.08,-6.96,1,1
0,-6.96,1,1
0.08,-6.96,1,1
0.16,-6.96,1,1
0.24,-6.96,1,1
0.32,-6.96,1,1
0.4,-6.96,1,1
0.48,-6.96,1,1
0.56,-6.96,1,1
0.64,-6.96,1,1
0.72,-6.96,1,1
0.8,-6.96,1,1
0.88,-6.96,1,1
0.96,-6.96,1,1
1.04,-6.96,1,1
1.12,-6.96,1,1
1.2,-6.96,1,1
1.28,-6.96,1,1
1.36,-6.96,1,1
1.44,-6.96,1,1
1.52,-6.96,1,1
1.6,-6.96,1,1
1.68,-6.96,1,1
1.76,-6.96,1,1
1.84,-6.96,1,1
1.92,-6.96,1,1
2,-6.96,1,1
2.08,-6.96,1,1
2.16,-6.96,1,1
2.24,-6.96,1,1
2.32,-6.96,1,1
2.4,-6.96,1,1
2.48,-6.96,1,1
2.56,-6.96,1,1
2.64,-6.96,1,1
2.72,-6.96,1,1
2.8,-6.96,1,1
2.88,-6.96,1,1
2.96,-6.96,1,1
3.04,-6.96,1,1
3.12,-6.96,1,1
3.2,-6.96,1,1
3.28,-6.96,1,1
3.36,-6.96,1,1
3.44,-6.96,1,1
3.52,-6.96,1,1
3.6,-6.96,1,1
3.68,-6.96,1,1
3.76,-6.96,1,1
3.84,-6.96,1,1
3.92,-6.96,1,1
4,-6.96,1,1
4.08,-6.96,1,1
4.16,-6.96,1,1
4.24,-6.96,1,1
4.32,-6.96,1,1
4.4,-6.96,1,1
4.48,-6.96,1,1
4.56,-6.96,1,1
4.64,-6.96,1,1
4.72,-6.96,1,1
4.8,-6.96,1,1
4.88,-6.96,1,1
4.96,-6.96,1,1
5.04,-6.96,1,1
5.12,-6.96,1,1
5.2,-6.96,1,1
5.28,-6.96,1,1
5.36,-6.96,1,1
5.44,-6.96,1,1
5.52,-6.96,1,1
5.6,-6.96,1,1
5.68,-6.96,1,1
5.76,-6.96,1,1
5.84,-6.96,1,1
5.92,-6.96,1,1
6,-6.96,1,1
6.08,-6.96,1,1
6.16,-6.96,1,1
6.24,-6.96,1,1
6.32,-6.96,1,1
6.4,-6.96,1,1
6.48,-6.96,1,1
6.56,-6.96,1,1
6.64,-6.96,1,1
6.72,-6.96,1,1
6.8,-6.96,1,1
6.88,-6.96,1,1
6.96,-6.96,1,1
7.04,-6.96,1,1
7.12,-6.96,1,1
7.2,-6.96,1,1
7.28,-6.96,1,1
7.36,-6.96,1,1
7.44,-6.96,1,1
7.52,-6.96,1,1
7.6,-6.96,1,1
7.68,-6.96,1,1
7.76,-6.96,1,1
7.84,-6.96,1,1
7.92,-6.96,1,1
8,-6.96,1,1
8.08,-6.96,1,1
8.16,-6.96,1,1
8.24,-6.96,1,1
8.32,-6.96,1,1
8.4,-6.96,1,1
8.48,-6.96,1,1
8.56,-6.96,1,1
8.64,-6.96,1,1
8.72,-6.96,1,1
8.8,-6.96,1,1
8.88,-6.96,1,1
8.96,-6.96,1,1
9.04,-6.96,1,1
9.12,-6.96,1,1
9.2,-6.96,1,1
9.28,-6.96,1,1
9.36,-6.96,1,1
9.44,-6.96,1,1
9.52,-6.96,1,1
9.6,-6.96,1,1
9.68,-6.96,1,1
9.76,-6.96,1,1
9.84,-6.96,1,1
9.92,-6.96,1,1
10,-6.96,1,1
10.08,-6.96,1,1
10.16,-6.96,1,1
10.24,-6.96,1,1
10.32,-6.96,1,1
10.4,-6.96,1,1
10.48,-6.96,1,1
10.56,-6.96,1,1
10.64,-6.96,1,1
10.72,-6.96,1,1
10.8,-6.96,1,1
10.88,-6.96,1,1
10.96,-6.96,1,1
11.04,-6.96,1,1
11.12,-6.96,1,1
11.2,-6.96,1,1
11.28,-6.96,1,1
11.36,-6.96,1,1
11.44,-6.96,1,1
11.52,-6.96,1,1
11.6,-6.96,1,1
11.68,-6.96,1,1
11.76,-6.96,1,1
11.84,-6.96,1,1
11.92,-6.96,1,1
12,-6.96,1,1
12.08,-6.96,1,1
12.16,-6.96,1,1
12.24,-6.96,1,1
12.32,-6.96,1,1
12.4,-6.96,1,1
12.48,-6.96,1,1
12.56,-6.96,1,1
12.64,-6.96,1,1
12.72,-6.96,1,1
12.8,-6.96,1,1
12.88,-6.96,1,1
12.96,-6.96,1,1
13.04,-6.96,1,1
13.12,-6.96,1,1
13.2,-6.96,1,1
13.28,-6.96,1,1
13.36,-6.96,1,1
13.44,-6.96,1,1
13.52,-6.96,1,1
13.6,-6.96,1,1
13.68,-6.96,1,1
13.76,-6.96,1,1
13.84,-6.96,1,1
13.92,-6.96,1,1
14,-6.96,1,1
14.08,-6.96,1,1
14.16,-6.96,1,1
14.24,-6.96,1,1
14.32,-6.96,1,1
14.4,-6.96,1,1
14.48,-6.96,1,1
14.56,-6.96,1,1
14.64,-6.96,1,1
14.72,-6.96,1,1
14.8,-6.96,1,1
14.88,-6.96,1,1
14.96,-6.96,1,1
15.04,-6.96,1,1
15.12,-6.96,1,1
15.2,-6.96,1,1
15.28,-6.96,1,1
15.36,-6.96,1,1
15.44,-6.96,1,1
15.52,-6.96,1,1
15.6,-6.96,1,1
15.68,-6.96,1,1
15.76,-6.96,1,1
15.84,-6.96,1,1
15.92,-6.96,1,1
16,-6.96,1,1
-16,-6.88,1,1
-15.92,-6.88,1,1
-15.84,-6.88,1,1
-15.76,-6.88,1,1
-15.68,-6.88,1,1
-15.6,-6.88,1,1
-15.52,-6.88,1,1
-15.44,-6.88,1,1
-15.36,-6.88,1,1
-15.28,-6.88,1,1
-15.2,-6.88,1,1
-15.12,-6.88,1,1
-15.04,-6.88,1,1
-14.96,-6.88,1,1
-14.88,-6.88,1,1
-14.8,-6.88,1,1
-14.72,-6.88,1,1
-14.64,-6.88,1,1
-14.56,-6.88,1,1
-14.48,-6.88,1,1
-14.4,-6.88,1,1
-14.32,-6.88,1,1
-14.24,-6.88,1,1
-14.16,-6.88,1,1
-14.08,-6.88,1,1
-14,-6.88,1,1
-13.92,-6.88,1,1
-13.84,-6.88,1,1
-13.76,-6.88,1,1
-13.68,-6.88,1,1
-13.6,-6.88,1,1
-13.52,-6.88,1,1
-13.44,-6.88,1,1
-13.36,-6.88,1,1
-13.28,-6.88,1,1
-13.2,-6.88,1,1
-13.12,-6.88,1,1
-13.04,-6.88,1,1
-12.96,-6.88,1,1
-12.88,-6.88,1,1
-12.8,-6.88,1,1
-12.72,-6.88,1,1
-12.64,-6.88,1,1
-12.56,-6.88,1,1
-12.48,-6.88,1,1
-12.4,-6.88,1,1
-12.32,-6.88,1,1
-12.24,-6.88,1,1
-12.16,-6.88,1,1
-12.08,-6.88,1,1
-12,-6.88,1,1
-11.92,-6.88,1,1
-11.84,-6.88,1,1
-11.76,-6.88,1,1
-11.68,-6.88,1,1
-11.6,-6.88,1,1
-11.52,-6.88,1,1
-11.44,-6.88,1,1
-11.36,-6.88,1,1
-11.28,-6.88,1,1
-11.2,-6.88,1,1
-11.12,-6.88,1,1
-11.04,-6.88,1,1
-10.96,-6.88,1,1
-10.88,-6.88,1,1
-10.8,-6.88,1,1
-10.72,-6.88,1,1
-10.64,-6.88,1,1
-10.56,-6.88,1,1
-10.48,-6.88,1,1
-10.4,-6.88,1,1
-10.32,-6.88,1,1
-10.24,-6.88,1,1
-10.16,-6.88,1,1
-10.08,-6.88,1,1
-10,-6.88,1,1
-9.92,-6.88,1,1
-9.84,-6.88,1,1
-9.76,-6.88,1,1
-9.68,-6.88,1,1
-9.6,-6.88,1,1
-9.52,-6.88,1,1
-9.44,-6.88,1,1
-9.36,-6.88,1,1
-9.28,-6.88,1,1
-9.2,-6.88,1,1
-9.12,-6.88,1,1
-9.04,-6.88,1,1
-8.96,-6.88,1,1
-8.88,-6.88,1,1
-8.8,-6.88,1,1
-8.72,-6.88,1,1
-8.64,-6.88,1,1
-8.56,-6.88,1,1
-8.48,-6.88,1,1
-8.4,-6.88,1,1
-8.32,-6.88,1,1
-8.24,-6.88,1,1
-8.16,-6.88,1,1
-8.08,-6.88,1,1
-8,-6.88,1,1
-7.92,-6.88,1,1
-7.84,-6.88,1,1
-7.76,-6.88,1,1
-7.68,-6.88,1,1
-7.6,-6.88,1,1
-7.52,-6.88,1,1
-7.44,-6.88,1,1
-7.36,-6.88,1,1
-7.28,-6.88,1,1
-7.2,-6.88,1,1
-7.12,-6.88,1,1
-7.04,-6.88,1,1
-6.96,-6.88,1,1
-6.88,-6.88,1,1
-6.8,-6.88,1,1
-6.72,-6.88,1,1
-6.64,-6.88,1,1
-6.56,-6.88,1,1
-6.48,-6.88,1,1
-6.4,-6.88,1,1
-6.32,-6.88,1,1
-6.24,-6.88,1,1
-6.16,-6.88,1,1
-6.08,-6.88,1,1
-6,-6.88,1,1
-5.92,-6.88,1,1
-5.84,-6.88,1,1
-5.76,-6.88,1,1
-5.68,-6.88,1,1
-5.6,-6.88,1,1
-5.52,-6.88,1,1
-5.44,-6.88,1,1
-5.36,-6.88,1,1
-5.28,-6.88,1,1
-5.2,-6.88,1,1
-5.12,-6.88,1,1
-5.04,-6.88,1,1
-4.96,-6.88,1,1
-4.88,-6.88,1,1
-4.8,-6.88,1,1
-4.72,-6.88,1,1
-4.64,-6.88,1,1
-4.56,-6.88,1,1
-4.48,-6.88,1,1
-4.4,-6.88,1,1
-4.32,-6.88,1,1
-4.24,-6.88,1,1
-4.16,-6.88,1,1
-4.08,-6.88,1,1
-4,-6.88,1,1
-3.92,-6.88,1,1
-3.84,-6.88,1,1
-3.76,-6.88,1,1
-3.68,-6.88,1,1
-3.6,-6.88,1,1
-3.52,-6.88,1,1
-3.44,-6.88,1,1
-3.36,-6.88,1,1
-3.28,-6.88,1,1
-3.2,-6.88,1,1
-3.12,-6.88,1,1
-3.04,-6.88,1,1
-2.96,-6.88,1,1
-2.88,-6.88,1,1
-2.8,-6.88,1,1
-2.72,-6.88,1,1
-2.64,-6.88,1,1
-2.56,-6.88,1,1
-2.48,-6.88,1,1
-2.4,-6.88,1,1
-2.32,-6.88,1,1
-2.24,-6.88,1,1
-2.16,-6.88,1,1
-2.08,-6.88,1,1
-2,-6.88,1,1
-1.92,-6.88,1,1
-1.84,-6.88,1,1
-1.76,-6.88,1,1
-1.68,-6.88,1,1
-1.6,-6.88,1,1
-1.52,-6.88,1,1
-1.44,-6.88,1,1
-1.36,-6.88,1,1
-1.28,-6.88,1,1
-1.2,-6.88,1,1
-1.12,-6.88,1,1
-1.04,-6.88,1,1
-0.96,-6.88,1,1
-0.88,-6.88,1,1
-0.8,-6.88,1,1
-0.72,-6.88,1,1
-0.64,-6.88,1,1
-0.56,-6.88,1,1
-0.48,-6.88,1,1
-0.4,-6.88,1,1
-0.32,-6.88,1,1
-0.24,-6.88,1,1
-0.16,-6.88,1,1
-0.08,-6.88,1,1
0,-6.88,1,1
0.08,-6.88,1,1
0.16,-6.88,1,1
0.24,-6.88,1,1
0.32,-6.88,1,1
0.4,-6.88,1,1
0.48,-6.88,1,1
0.56,-6.88,1,1
0.64,-6.88,1,1
0.72,-6.88,1,1
0.8,-6.88,1,1
0.88,-6.88,1,1
0.96,-6.88,1,1
1.04,-6.88,1,1
1.12,-6.88,1,1
1.2,-6.88,1,1
1.28,-6.88,1,1
1.36,-6.88,1,1
1.44,-6.88,1,1
1.52,-6.88,1,1
1.6,-6.88,1,1
1.68,-6.88,1,1
1.76,-6.88,1,1
1.84,-6.88,1,1
1.92,-6.88,1,1
2,-6.88,1,1
2.08,-6.88,1,1
2.16,-6.88,1,1
2.24,-6.88,1,1
2.32,-6.88,1,1
2.4,-6.88,1,1
2.48,-6.88,1,1
2.56,-6.88,1,1
2.64,-6.88,1,1
2.72,-6.88,1,1
2.8,-6.88,1,1
2.88,-6.88,1,1
2.96,-6.88,1,1
3.04,-6.88,1,1
3.12,-6.88,1,1
3.2,-6.88,1,1
3.28,-6.88,1,1
3.36,-6.88,1,1
3.44,-6.88,1,1
3.52,-6.88,1,1
3.6,-6.88,1,1
3.68,-6.88,1,1
3.76,-6.88,1,1
3.84,-6.88,1,1
3.92,-6.88,1,1
4,-6.88,1,1
4.08,-6.88,1,1
4.16,-6.88,1,1
4.24,-6.88,1,1
4.32,-6.88,1,1
4.4,-6.88,1,1
4.48,-6.88,1,1
4.56,-6.88,1,1
4.64,-6.88,1,1
4.72,-6.88,1,1
4.8,-6.88,1,1
4.88,-6.88,1,1
4.96,-6.88,1,1
5.04,-6.88,1,1
5.12,-6.88,1,1
5.2,-6.88,1,1
5.28,-6.88,1,1
5.36,-6.88,1,1
5.44,-6.88,1,1
5.52,-6.88,1,1
5.6,-6.88,1,1
5.68,-6.88,1,1
5.76,-6.88,1,1
5.84,-6.88,1,1
5.92,-6.88,1,1
6,-6.88,1,1
6.08,-6.88,1,1
6.16,-6.88,1,1
6.24,-6.88,1,1
6.32,-6.88,1,1
6.4,-6.88,1,1
6.48,-6.88,1,1
6.56,-6.88,1,1
6.64,-6.88,1,1
6.72,-6.88,1,1
6.8,-6.88,1,1
6.88,-6.88,1,1
6.96,-6.88,1,1
7.04,-6.88,1,1
7.12,-6.88,1,1
7.2,-6.88,1,1
7.28,-6.88,1,1
7.36,-6.88,1,1
7.44,-6.88,1,1
7.52,-6.88,1,1
7.6,-6.88,1,1
7.68,-6.88,1,1
7.76,-6.88,1,1
7.84,-6.88,1,1
7.92,-6.88,1,1
8,-6.88,1,1
8.08,-6.88,1,1
8.16,-6.88,1,1
8.24,-6.88,1,1
8.32,-6.88,1,1
8.4,-6.88,1,1
8.48,-6.88,1,1
8.56,-6.88,1,1
8.64,-6.88,1,1
8.72,-6.88,1,1
8.8,-6.88,1,1
8.88,-6.88,1,1
8.96,-6.88,1,1
9.04,-6.88,1,1
9.12,-6.88,1,1
9.2,-6.88,1,1
9.28,-6.88,1,1
9.36,-6.88,1,1
9.44,-6.88,1,1
9.52,-6.88,1,1
9.6,-6.88,1,1
9.68,-6.88,1,1
9.76,-6.88,1,1
9.84,-6.88,1,1
9.92,-6.88,1,1
10,-6.88,1,1
10.08,-6.88,1,1
10.16,-6.88,1,1
10.24,-6.88,1,1
10.32,-6.88,1,1
10.4,-6.88,1,1
10.48,-6.88,1,1
10.56,-6.88,1,1
10.64,-6.88,1,1
10.72,-6.88,1,1
10.8,-6.88,1,1
10.88,-6.88,1,1
10.96,-6.88,1,1
11.04,-6.88,1,1
11.12,-6.88,1,1
11.2,-6.88,1,1
11.28,-6.88,1,1
11.36,-6.88,1,1
11.44,-6.88,1,1
11.52,-6.88,1,1
11.6,-6.88,1,1
11.68,-6.88,1,1
11.76,-6.88,1,1
11.84,-6.88,1,1
11.92,-6.88,1,1
12,-6.88,1,1
12.08,-6.88,1,1
12.16,-6.88,1,1
12.24,-6.88,1,1
12.32,-6.88,1,1
12.4,-6.88,1,1
12.48,-6.88,1,1
12.56,-6.88,1,1
12.64,-6.88,1,1
12.72,-6.88,1,1
12.8,-6.88,1,1
12.88,-6.88,1,1
12.96,-6.88,1,1
13.04,-6.88,1,1
13.12,-6.88,1,1
13.2,-6.88,1,1
13.28,-6.88,1,1
13.36,-6.88,1,1
13.44,-6.88,1,1
13.52,-6.88,1,1
13.6,-6.88,1,1
13.68,-6.88,1,1
13.76,-6.88,1,1
13.84,-6.88,1,1
13.92,-6.88,1,1
14,-6.88,1,1
14.08,-6.88,1,1
14.16,-6.88,1,1
14.24,-6.88,1,1
14.32,-6.88,1,1
14.4,-6.88,1,1
14.48,-6.88,1,1
14.56,-6.88,1,1
14.64,-6.88,1,1
14.72,-6.88,1,1
14.8,-6.88,1,1
14.88,-6.88,1,1
14.96,-6.88,1,1
15.04,-6.88,1,1
15.12,-6.88,1,1
15.2,-6.88,1,1
15.28,-6.88,1,1
15.36,-6.88,1,1
15.44,-6.88,1,1
15.52,-6.88,1,1
15.6,-6.88,1,1
15.68,-6.88,1,1
15.76,-6.88,1,1
15.84,-6.88,1,1
15.92,-6.88,1,1
16,-6.88,1,1
-16,-6.8,1,1
-15.92,-6.8,1,1
-15.84,-6.8,1,1
-15.76,-6.8,1,1
-15.68,-6.8,1,1
-15.6,-6.8,1,1
-15.52,-6.8,1,1
-15.44,-6.8,1,1
-15.36,-6.8,1,1
-15.28,-6.8,1,1
-15.2,-6.8,1,1
-15.12,-6.8,1,1
-15.04,-6.8,1,1
-14.96,-6.8,1,1
-14.88,-6.8,1,1
-14.8,-6.8,1,1
-14.72,-6.8,1,1
-14.64,-6.8,1,1
-14.56,-6.8,1,1
-14.48,-6.8,1,1
-14.4,-6.8,1,1
-14.32,-6.8,1,1
-14.24,-6.8,1,1
-14.16,-6.8,1,1
-14.08,-6.8,1,1
-14,-6.8,1,1
-13.92,-6.8,1,1
-13.84,-6.8,1,1
-13.76,-6.8,1,1
-13.68,-6.8,1,1
-13.6,-6.8,1,1
-13.52,-6.8,1,1
-13.44,-6.8,1,1
-13.36,-6.8,1,1
-13.28,-6.8,1,1
-13.2,-6.8,1,1
-13.12,-6.8,1,1
-13.04,-6.8,1,1
-12.96,-6.8,1,1
-12.88,-6.8,1,1
-12.8,-6.8,1,1
-12.72,-6.8,1,1
-12.64,-6.8,1,1
-12.56,-6.8,1,1
-12.48,-6.8,1,1
-12.4,-6.8,1,1
-12.32,-6.8,1,1
-12.24,-6.8,1,1
-12.16,-6.8,1,1
-12.08,-6.8,1,1
-12,-6.8,1,1
-11.92,-6.8,1,1
-11.84,-6.8,1,1
-11.76,-6.8,1,1
-11.68,-6.8,1,1
-11.6,-6.8,1,1
-11.52,-6.8,1,1
-11.44,-6.8,1,1
-11.36,-6.8,1,1
-11.28,-6.8,1,1
-11.2,-6.8,1,1
-11.12,-6.8,1,1
-11.04,-6.8,1,1
-10.96,-6.8,1,1
-10.88,-6.8,1,1
-10.8,-6.8,1,1
-10.72,-6.8,1,1
-10.64,-6.8,1,1
-10.56,-6.8,1,1
-10.48,-6.8,1,1
-10.4,-6.8,1,1
-10.32,-6.8,1,1
-10.24,-6.8,1,1
-10.16,-6.8,1,1
-10.08,-6.8,1,1
-10,-6.8,1,1
-9.92,-6.8,1,1
-9.84,-6.8,1,1
-9.76,-6.8,1,1
-9.68,-6.8,1,1
-9.6,-6.8,1,1
-9.52,-6.8,1,1
-9.44,-6.8,1,1
-9.36,-6.8,1,1
-9.28,-6.8,1,1
-9.2,-6.8,1,1
-9.12,-6.8,1,1
-9.04,-6.8,1,1
-8.96,-6.8,1,1
-8.88,-6.8,1,1
-8.8,-6.8,1,1
-8.72,-6.8,1,1
-8.64,-6.8,1,1
-8.56,-6.8,1,1
-8.48,-6.8,1,1
-8.4,-6.8,1,1
-8.32,-6.8,1,1
-8.24,-6.8,1,1
-8.16,-6.8,1,1
-8.08,-6.8,1,1
-8,-6.8,1,1
-7.92,-6.8,1,1
-7.84,-6.8,1,1
-7.76,-6.8,1,1
-7.68,-6.8,1,1
-7.6,-6.8,1,1
-7.52,-6.8,1,1
-7.44,-6.8,1,1
-7.36,-6.8,1,1
-7.28,-6.8,1,1
-7.2,-6.8,1,1
-7.12,-6.8,1,1
-7.04,-6.8,1,1
-6.96,-6.8,1,1
-6.88,-6.8,1,1
-6.8,-6.8,1,1
-6.72,-6.8,1,1
-6.64,-6.8,1,1
-6.56,-6.8,1,1
-6.48,-6.8,1,1
-6.4,-6.8,1,1
-6.32,-6.8,1,1
-6.24,-6.8,1,1
-6.16,-6.8,1,1
-6.08,-6.8,1,1
-6,-6.8,1,1
-5.92,-6.8,1,1
-5.84,-6.8,1,1
-5.76,-6.8,1,1
-5.68,-6.8,1,1
-5.6,-6.8,1,1
-5.52,-6.8,1,1
-5.44,-6.8,1,1
-5.36,-6.8,1,1
-5.28,-6.8,1,1
-5.2,-6.8,1,1
-5.12,-6.8,1,1
-5.04,-6.8,1,1
-4.96,-6.8,1,1
-4.88,-6.8,1,1
-4.8,-6.8,1,1
-4.72,-6.8,1,1
-4.64,-6.8,1,1
-4.56,-6.8,1,1
-4.48,-6.8,1,1
-4.4,-6.8,1,1
-4.32,-6.8,1,1
-4.24,-6.8,1,1
-4.16,-6.8,1,1
-4.08,-6.8,1,1
-4,-6.8,1,1
-3.92,-6.8,1,1
-3.84,-6.8,1,1
-3.76,-6.8,1,1
-3.68,-6.8,1,1
-3.6,-6.8,1,1
-3.52,-6.8,1,1
-3.44,-6.8,1,1
-3.36,-6.8,1,1
-3.28,-6.8,1,1
-3.2,-6.8,1,1
-3.12,-6.8,1,1
-3.04,-6.8,1,1
-2.96,-6.8,1,1
-2.88,-6.8,1,1
-2.8,-6.8,1,1
-2.72,-6.8,1,1
-2.64,-6.8,1,1
-2.56,-6.8,1,1
-2.48,-6.8,1,1
-2.4,-6.8,1,1
-2.32,-6.8,1,1
-2.24,-6.8,1,1
-2.16,-6.8,1,1
-2.08,-6.8,1,1
-2,-6.8,1,1
-1.92,-6.8,1,1
-1.84,-6.8,1,1
-1.76,-6.8,1,1
-1.68,-6.8,1,1
-1.6,-6.8,1,1
-1.52,-6.8,1,1
-1.44,-6.8,1,1
-1.36,-6.8,1,1
-1.28,-6.8,1,1
-1.2,-6.8,1,1
-1.12,-6.8,1,1
-1.04,-6.8,1,1
-0.96,-6.8,1,1
-0.88,-6.8,1,1
-0.8,-6.8,1,1
-0.72,-6.8,1,1
-0.64,-6.8,1,1
-0.56,-6.8,1,1
-0.48,-6.8,1,1
-0.4,-6.8,1,1
-0.32,-6.8,1,1
-0.24,-6.8,1,1
-0.16,-6.8,1,1
-0.08,-6.8,1,1
0,-6.8,1,1
0.08,-6.8,1,1
0.16,-6.8,1,1
0.24,-6.8,1,1
0.32,-6.8,1,1
0.4,-6.8,1,1
0.48,-6.8,1,1
0.56,-6.8,1,1
0.64,-6.8,1,1
0.72,-6.8,1,1
0.8,-6.8,1,1
0.88,-6.8,1,1
0.96,-6.8,1,1
1.04,-6.8,1,1
1.12,-6.8,1,1
1.2,-6.8,1,1
1.28,-6.8,1,1
1.36,-6.8,1,1
1.44,-6.8,1,1
1.52,-6.8,1,1
1.6,-6.8,1,1
1.68,-6.8,1,1
1.76,-6.8,1,1
1.84,-6.8,1,1
1.92,-6.8,1,1
2,-6.8,1,1
2.08,-6.8,1,1
2.16,-6.8,1,1
2.24,-6.8,1,1
2.32,-6.8,1,1
2.4,-6.8,1,1
2.48,-6.8,1,1
2.56,-6.8,1,1
2.64,-6.8,1,1
2.72,-6.8,1,1
2.8,-6.8,1,1
2.88,-6.8,1,1
2.96,-6.8,1,1
3.04,-6.8,1,1
3.12,-6.8,1,1
3.2,-6.8,1,1
3.28,-6.8,1,1
3.36,-6.8,1,1
3.44,-6.8,1,1
3.52,-6.8,1,1
3.6,-6.8,1,1
3.68,-6.8,1,1
3.76,-6.8,1,1
3.84,-6.8,1,1
3.92,-6.8,1,1
4,-6.8,1,1
4.08,-6.8,1,1
4.16,-6.8,1,1
4.24,-6.8,1,1
4.32,-6.8,1,1
4.4,-6.8,1,1
4.48,-6.8,1,1
4.56,-6.8,1,1
4.64,-6.8,1,1
4.72,-6.8,1,1
4.8,-6.8,1,1
4.88,-6.8,1,1
4.96,-6.8,1,1
5.04,-6.8,1,1
5.12,-6.8,1,1
5.2,-6.8,1,1
5.28,-6.8,1,1
5.36,-6.8,1,1
5.44,-6.8,1,1
5.52,-6.8,1,1
5.6,-6.8,1,1
5.68,-6.8,1,1
5.76,-6.8,1,1
5.84,-6.8,1,1
5.92,-6.8,1,1
6,-6.8,1,1
6.08,-6.8,1,1
6.16,-6.8,1,1
6.24,-6.8,1,1
6.32,-6.8,1,1
6.4,-6.8,1,1
6.48,-6.8,1,1
6.56,-6.8,1,1
6.64,-6.8,1,1
6.72,-6.8,1,1
6.8,-6.8,1,1
6.88,-6.8,1,1
6.96,-6.8,1,1
7.04,-6.8,1,1
7.12,-6.8,1,1
7.2,-6.8,1,1
7.28,-6.8,1,1
7.36,-6.8,1,1
7.44,-6.8,1,1
7.52,-6.8,1,1
7.6,-6.8,1,1
7.68,-6.8,1,1
7.76,-6.8,1,1
7.84,-6.8,1,1
7.92,-6.8,1,1
8,-6.8,1,1
8.08,-6.8,1,1
8.16,-6.8,1,1
8.24,-6.8,1,1
8.32,-6.8,1,1
8.4,-6.8,1,1
8.48,-6.8,1,1
8.56,-6.8,1,1
8.64,-6.8,1,1
8.72,-6.8,1,1
8.8,-6.8,1,1
8.88,-6.8,1,1
8.96,-6.8,1,1
9.04,-6.8,1,1
9.12,-6.8,1,1
9.2,-6.8,1,1
9.28,-6.8,1,1
9.36,-6.8,1,1
9.44,-6.8,1,1
9.52,-6.8,1,1
9.6,-6.8,1,1
9.68,-6.8,1,1
9.76,-6.8,1,1
9.84,-6.8,1,1
9.92,-6.8,1,1
10,-6.8,1,1
10.08,-6.8,1,1
10.16,-6.8,1,1
10.24,-6.8,1,1
10.32,-6.8,1,1
10.4,-6.8,1,1
10.48,-6.8,1,1
10.56,-6.8,1,1
10.64,-6.8,1,1
10.72,-6.8,1,1
10.8,-6.8,1,1
10.88,-6.8,1,1
10.96,-6.8,1,1
11.04,-6.8,1,1
